favorite_count;full_text;Predicted_Label
0;apakah kegaduhan pertamax ini supaya kita beralih ke mobil listrik?;negatif
3;@TOM5helby @pakmul63 Karena dia jualan nikel batubara dan mobil listrik Simple to.;negatif
0;beli mobil listrik;negatif
1;Post foto nyetir mobil listrik tapi minjem paylater 300rb tu gmn ceritanya ;negatif
5;Kita yang repot disuru ganti mobil listrik naik kendaraan umum taunya noh 9 manusia bedebah untung triliunan dari BBM. Bener-bener laknat tolong kasiminum pertalite tiap hari di sel;negatif
0;Produsen mobil listrik besar asal Vietnam VinFast menjadi sponsor Timnas Indonesia. Menjadikanya sebagai sponsor ekslusif di sektor kendaraan lisrik roda empat pertama untuk Timnas Indonesia. https://t.co/WYcVd1ESZW;netral
1;@tanmago243 @tanyarlfes Aku kira ini buat motor mobil listrik;negatif
0;solusi masalah bensin ini bukan mobil listrik ya bgstttt;negatif
1;dan lagi ngepush mobil listrik juga hmmm...;negatif
0;@mhmmd_jati KAPAN YA MOBIL DI INDONESIA MOBIL LISTRIK SEMUA!! PENGEN TAU ORANG PERTAMINA ANJING ITU KALO JADI PENGANGGURAN KAYA APA!;negatif
0;@Dennysiregar7 kebijakan kendaraan listrik kan memang aneh bang udah dr tahun2 kemarin gue heran kok motor dan mobil listrik yg notabene bikinan cina semua yg beli orang2 kaya kok malah disubsidi sampai ke pajak2nya malah.;negatif
1;"Kembali hadir Hunian Nyaman &amp; Asri FULL BATA MERAH Di Jakarta Timur Cluster yang berlokasi Setu Kec. Cipayung - Jakarta Timur Luas tanah mulai : 60 m² s/d 70 m² LB 75 m² KT 3 KM 2 Listrik : 2200 w Carport : 1 mobil : SHM &amp; PBG Cash - Bertahap - KPR rumahberkah 082126260938 https://t.co/5uaX8v6Eyf";netral
7;@Dennysiregar7 Bener bang yg teriak2 dari dulu masalah beralih ke mobil listrik kan orang tua itu;negatif
1;".@CurtinUni di ???? &amp; @itbofficial di ???? bermitra dalam penelitian daur ulang baterai melalui #KONEKSI. Kuasa Usaha Gita baru-baru ini mengunjungi laboratorium daur ulang baterai mobil listrik ITB. https://t.co/oSyEWFXz8D";netral
0;@Dennysiregar7 Kacung kacung Xi Jinping - Tiongkok di konoha sudah mempersiapkan karpet merah untuk produk mereka terutama mobil listrik mereka ;positif
10;Merah korupsi Kuning isu pencemaran lingkungan Ijo zionis Biru begitulah pemiliknya Mobil listrik? Sumber baterainya Nikel itu tambang Nikel di Sulawesi apa kabar? Transum? Jakarta doang oke itu juga masih semrawut Solusi: https://t.co/lF83LBqSTM;negatif
0;@midbangetdah emang mahal..... beli mobil listrik yuk bisa yuk;positif
0;@xstarlostx iyaaah bener tapi adalagi seinget aku.. mobil bu sarah dijual ganti mobil listrik trus si gema dibeliin mobil biar engga pacaran pake mobil ibu mulu.. lupa dah kayanya ada crumbsnya;negatif
1;@JhonSitorus_18 @fitra_eri Jadi ngerti sekarang kenapa Fitra Eri terkesan promosiin mobil listrik. Terkhusus untuk daerah yg cuma ada pom bensin plat merah. Mending repot cari SPKLU drpd mobil lu gak keisi barang gak jelas. Mending mogok karena abis batre drpd mogok karena filter bensin rusak.;positif
0;@Dennysiregar7 Mobil listrik kalau di pakai jln jauh was 2 di tengah jln batter habis cas nya gak setiap pam cas;negatif
0;@tijabar Pesanan motor/mobil listrik naik berapa % kira kira setelah kasus ini sengaja di bongkar ;positif
1;liat aja gue habisi ni beli wuling mobil listrik ;positif
8;Alternatifnya: mobil listrik yang listriknya bakar batubara baterenya diambil dari tambang nikel bancakan pejabat rare earth metalnya dari eksploitasi budak di Kongo. Wallahi we re so cooked;negatif
0;sudah saatnya pake mobil listrik ;negatif
3;Sebagai Pemberian Negara Mobil Listrik dari Presiden Erdogan Tidak Wajib Dilaporkan ke KPK https://t.co/7SVHWVPeO3;netral
0;Dukung Ekspansi Mobil Listrik di Indonesia BNI Jalin Kerja Sama dengan Geely https://t.co/YpYMSos4GW;netral
0;Saham Tesla Lesu Usai Penjualan Mobil Listrik di Eropa Anjlok pada Awal 2025 Ada Apa? #tesla #kamis #eropa #mobillistrik #ElonMask #sahamtesla #electriccar #vehicle #beritanasional https://t.co/vJt5ZZLhsj;netral
0;Negara Indonesia (Persero) Tbk atau BNI memperkuat komitmennya dalam mendukung penetrasi mobil listrik di Indonesia melalui kerja sama dengan Geely Auto Indonesia salah satu perusahaan otomotif swasta terbesar asal Tiongkok. https://t.co/KegSVHTZHz https://t.co/qO7577z4yq;netral
0;Dahlah nabung beli mobil listrik aja gw skrg ;positif
1;aneh bgt di transum ada iklan mobil listrik. bukannya mengurangi kemacetan malah disuruh nambah https://t.co/kTvRVmdhDG;negatif
0;Dengan New Cloud EV Anda turut berkontribusi dalam menjaga kelestarian lingkungan. Mobil listrik tidak menghasilkan emisi gas buang sehingga udara di sekitar kita menjadi lebih bersih dan sehat. Mari bersama-sama menciptakan masa depan yang lebih hijau!;netral
10;Halo semua! Siap untuk revolusi mobilitas? Perkenalkan New Cloud EV! Mobil listrik yang dirancang untuk menemani setiap aspek kehidupanmu. Dari antar anak sekolah pergi ke kantor sampai belanja bulanan semuanya jadi lebih mudah dan nyaman! https://t.co/SMXdiHWXMx;netral
0;Sudah coba naik mobil listrik? Sekarang semakin banyak yang pakai di Indonesia keren kan?;positif
0;@speaksincode pake mobil listrik dah paling bener;negatif
1;semua perusahaan minyak itu bajingan. lu kira ada opsi lain buat kaum mendang mending kayak kita ini? kalo orang kaya mah enak bingung beli bbm apa bisa ganti mobil listrik dalam kasus ini lu boleh kalo sekadar kasih info aja. tapi lu gak berhak memakai kata jangan pakai xyz ;negatif
0;4. Audi Memproduksi Mobil Listrik Berteknologi Canggih Audi terus berkembang dengan mobil listrik seperti Audi e-tron yang menggabungkan teknologi mutakhir dengan performa tinggi dan desain futuristik.;netral
0;@tadinyamesrra eh iya gua kepikiran beli mobil listrik tp bs gasi kalo dipake jarak jauh ngechargenya pake pb;positif
1;sebenernya ini propaganda ga si buat pindah ke mobil/motor listrik?;negatif
0;ya uda beli mobil listrik aja sana.;positif
1;@ridwanhr Luhut bakal seneng ga ya krn kasus pertamina? Krn bisnisnya mobil listrik bakal bisa jadi inceran empuk rakyat menengah ke atas.;negatif
0;Dengan kasus Pertamax ini jadi semakin ingin punya mobil listrik sesuai keinginan paksu. Naksir ByD Seal tapi harganya lumayaaan bangeet ;netral
1;@bagasIn35442232 Mana tau...kalau hal yang sama tidak terulang lagi.Pertama ada hubungannya dgn Mobil Listrik Kedua banyak maling berdasi yang merampok di Pertamina.;negatif
0;@merapi_uncover beli. mobil/motor listrik biar nggak dikadali;positif
0;@elyysiya Masa disuruh beli mobil listrik ini ;positif
0;beli mobil listrik seru kali ya;positif
0;mobil listrik kak ;negatif
0;@tasaralesya Jalan kaki aja sehat dan mendukung lingkungan yg bebas dari fossil fuel. Atau beli mobil/motor listrik aja jd gak perlu ke SPBU.;positif
0;@megumiiikedua_ Pas mau balik ke mobil udah digembok wkwkwk. Ini malah dipelintir gitu ceritanya bilang ga terima digembok makanya matiin listrik. ;negatif
0;@tanzela__ Mobil magnet adalah pembodohan sepanjang sejarah. Kalau memang betul bisa di gerakan energi minyak bumi dan listrik tidak berguna.;netral
0;naik mobil listrik nanti pake batrenya dari hasil penelitian saya ;negatif
0;@antaranews Ya berarti memang ron 90 di blend 92 jadi speknya pertamax. Karena yang menentukan spek mereka sendiri. Makanya BBMnya hasilkan CO2 bikin langit gelap karena kualitas BBM buruk. Mungkin ini yg disengaja agar beralih Motor/Mobil Listrik. Mafia...mafia...!;netral
0;gaada yang lebih baik sih emang... tapi kalau yang nyaranin beli mobil listrik itu aku mundur dulu rumah di desa ke kota harus nempuh 1-1½ jam. Buat ngisi daya pun cuma di beberapa tempat terus ya belum ada dananya ;netral
0;naik anjing aja udah naik anjing. negara lu masih car centric. kalo lu beli mobil listrik yang untung luhut bukan elu.;negatif
0;@Afat3K Pilihan lu cuma 3 bang klo idup lu ribet beud: pakai mobil listrik sepeda atau dengkul lu!!!;negatif
0;@Afat3K Mobil listrik antek china;negatif
0;segala kehebohan tentang bbm pertamina ini bisa jadi cara pemerintah untuk membuat kita beralih ke mobil listrik;negatif
0;Wkwkk saatnya pada gnti listrik kyk motor listrik mobil listrik;negatif
0;@belijajan_ Mau bikin pabrik mobil listrik sm ricky elson;negatif
0;@soviwakhidah Sama wakakaka Kadang juga mikir apa buat ngecharge mobil atau motor listrik ya? ;negatif
0;@ffikriawan Makanya kubilang juga apa pake lah mobil listrik -opungbinsar tercinta;negatif
0;mau beli mobil listrik jg the economy shit;negatif
1;@JPFBASE ?? Kereta ? = Listrik ? = Mobil gtw tapi kek nyambung aja;negatif
0;@Afat3K saatny ganti mobil listrik;positif
0;@gilbhas nah kan gue bilang apa pake mobil listrik @abdelachrian;negatif
0;Belum pernah nyoba naik mobil listrik di Indonesia nih kayak gimana ya rasanya?;negatif
0;5. @ciroreynaldi Wuling airev gesit dah bocahannya walau ngebut gak kerasa ngebut berasa kayak melayang aja. Ramah lingkungan. Mobil listrik. (Padahal ciro mah belut listrik);negatif
0;Dan krn ini bisa aja jd makin masif pembelian mobil listrik krn bs aja udh gak percaya sm kualitas bensin . Hhhhhh;negatif
1;lsg nih masuk sales mobil listrik cinak kan.....set....gwe masuk lah bawa isu tambang di afrika ;negatif
2;@tahutipatt @bangjerrrr mobil listrik cuma sentralisasi pencemaran udara jadi ke sekitar daerah pltu aja so not a solution;negatif
0;@ridwanhr Mau pom bensin khusus untuk mobil listrik ya.;negatif
0;Issue Pertamax oplosan mestinya bikin orang pada nyari mobil dan motor listrik.;negatif
0;@studynaynay Gas buat mobil listrik Nay.;negatif
0;@Afat3K Beli mobil listrik memperkaya opung;negatif
0;@yyymleh @tasaralesya alternatifnya pake motor dan mobil listrik atau pake transum. selain itu jg jd bebas polusi;negatif
0;Garansi mobil ga berlalu grgr bbm ga sesuai oktan emang disuruh elon beli listrik ??;negatif
1;Emang udah waktunya ganti mobil listrik mari bekerja rodi @ side job dimana kah dirimu @ brand ayo dong commis GAMBAR KE GUE #hardselling;negatif
0;@yo2thok Mobil listrik tertawa ;negatif
0;@Afat3K mobil listrik sumber listriknya dari PLTU.. PLTU batubaranya dari jokowi..;negatif
0;pake mobil listrik aje dahk gw (mw tesla);negatif
0;@irwndfrry Saran saya sih jangan beli kendaraan bekas di bawah tahun 2024 ngisinya pertalite mending mobil listrik dah.;negatif
20;@RWWReborn Sadar ga sih salah satu efek kejadian ini membuat mobil listrik menjadi lebih relevan ;negatif
3;@BarisanPemudaRI Ada yg terlupakan menteri yg sudah mengembangkan mobil listrik tapi katanya tidak lulus uji ternyata Mulyono udah janjian mau impor mobil listrik China;negatif
0;@khasmuyk Biar pada takut pake mobil listrik ... Biar tetep pake bensin yg banyak mafia nya dapet untung...;negatif
0;"Saatnya beli mobil &amp; motor listrik";negatif
1;Ganti mobil listrik solusinya. Pantes tahun kemarin pada gembar-gembor EV visioner pemerintah kita;positif
0;@Afat3K Ganti mobil listrik;positif
2;Mobil listrik mah ada masalah sendiri... -Charging lama kecuali fast charging. Ya itupun belum banyak- -Mau masang charging rumah harus daya besar- -Baterai- -Sumber energinya yang masih aja pakai energi tak terbarukan. Pakai energi terbarukan aja masih diributin- Ya...;negatif
1;@vanc1Bozz Hehehe iya semua atas nama istri. Gaji bonus SHU rumah mobil. Suami ditf ke rekeningnya dari rek istri buat jatah bulanan. Wkwkwk Ya karena semua yang bayar kan istri. Bayar listrik internet tagihan HP gas iuran lingkungan isi kulkas belanja harian dll dsb dst.;negatif
0;Mobil listrik;negatif
0;@bustwedan Ok pake mobil listrik dah;negatif
0;@yourneiz Beralih jd mobil listrik;positif
0;"Mungking ini upaya untuk pindah menjadi pengguna motor &amp; mobil listrik xixixix";negatif
0;Tanggapan emak gue soal korup pertamax adalah government nih sengaja bikin huru hara bensin sebagai upaya geser halus ke mobil listrik kah? Iya juga ya anjrit;negatif
0;Banyak Merek China Fokus Mobil Listrik Ini Alasan Jetour Masih Main di Segmen ICE https://t.co/Li8JfQl59y;positif
0;@Allebbellaa Kapan ya Indonesia semua mobilnya jadi mobil listrik semua!! Celah utamanya ya gara2 ada Pertalite yg harganya ada gap karena subsidi juga sih!! HAPUSKAN SUBSIDI PERTALITE!!;negatif
0;Ngomong ngomong soal bbm pertamina oplosan can I use this as reasons to do more wfh. Pak mobil saya pake bensin pertamina jadi saya stop ke kantor dulu ya sampai bensinnya tidak dikorup lagi wkwk asal jangan disuruh beli mobil listrik aja (g ada uangg);negatif
1;Menepis Keraguan dan Ketakutan Terdalam pada Mobil Listrik https://t.co/qdJzhOCm0Y;netral
0;@in_makiy @innovacommunity bp afiliasi zionis. shell exploitasi lingkungan dan pelanggaran HAM di afrika. exxon anti kampanye perubahan iklim dan pelanggaran ham di aceh mobil listrik saja ;negatif
1;Yang pake mobil listrik gimana? Mulai lihat SPKLU di beberapa mal Ini listnya di jabodetabek https://t.co/5fRuXjcRGB;netral
0;saatnya ganti mobil listrik ges;positif
0;ya kalo semua bahan bakar ga bisa dipake trus ada yg harus di boycott karena zionis trus lu mau naik apa? segampang itu nyuruh beli mobil listrik? aneh.;negatif
0;@tasaralesya nyusahin statement kaya gini. bikin org bingung mau ngisi apa even ada boycott yg bertujuan baik. better lu pikir kedepannya mau ngapain biar rejeki nambah. biarin org milih apa. kalo ada yg nyuruh lu beli mobil listrik suruh bayarin aja.;positif
0;Mau pake mobil listrik listriknya dr batubara nya oligarki;negatif
0;Mobil listrik jualannya Pak Moeldoko sama Pak Luhut. Apes banget dah rakyat Indooooo!!!;negatif
1;@innovacommunity @MasMasBiassaa Udah paling bener di antara nya mobil listrik paling min semua gak ada yang bener di mata yang gak suka;negatif
0;promosi mobil listrik ya;negatif
0;@aditrpratama Jogja mung terimo nasib pertamini dan SPBKB AKR sing adoh tekan imogiri aku tukokne mobil listrik wae dit.;negatif
0;@Kamperfulli ini deepseek baru di wechat. wechat aplikasi chating yg km tau kan? ini order mobil ada didi. order flight di wechat sudah. bayar listrik apapun nonton kaya video tiktok jg bisa itu ada charity buat sedekah jg bisa. deepseek tu bukan bawaan wechat ya skrg tersedia.. https://t.co/NCUFmzxR3U;negatif
2;"TERPERCAYA! PUSAT SPESIALIS BODY REPAIR &amp; PAINTING ELECTRIC VEHICLE (EV) KOTA SEMARANG Titanium Group menjadi pusat body repair &amp; painting mobil listrik (EV) seperti BYD Hyundai Cherry dll. #BodyRepairEV #Painting https://t.co/AniZGiJDdX";netral
1;"PUSAT SPESIALIS BODY REPAIR &amp; PAINTING ELECTRIC VEHICLE (EV) KOTA SEMARANG Titanium Group menjadi pusat body repair &amp; painting mobil listrik (EV) di Kota Semarang. #BodyRepairEV #PaintingEV #EVSemarang #TitaniumGroup https://t.co/9ENDjBrDWK";netral
0;@80Centong @msaid_didu mobil listrik yg ga lulus emisi itu era sby akhir2 jabatan waktu itu tiba2 ada peluncuran mobil lcgc. inget banget tuh ada menteri bilang orang miskin juga berhak punya mobil . nah skrg mobil lcgc itu juga udah ga murah lagi;negatif
0;@randomologi masuknya xiaomi menambah seru persaingan mobil listrik;positif
0;@bibiboun Akinya abis pastiin sebelum tinggalin mobil semua barang yang pake listrik mati;negatif
0;Di Brunei apa ada mobil listrik ya? Kalaupun ada yg punya pasti dijulidin;negatif
0;"@randomologi Apakah nasibnya akan sama dengan motor &amp; mobil listrik?";netral
0;- Kita lho punya nikel cadangan terbesar buat bikin mobil listrik. - sawit? Kita juga yg produksi paling banyak di dunia - tambang emas? Salah satu yg terbesar di dunia - laut? Buset dah potensi bahari kita banyak banget ikan kita gila2an.buaaanyak;positif
3;@Koishi_ihsioK @tasaralesya Mobil listrik yg untung siapa? Noh yg ngomong yang gelap kau ;negatif
0;@tasaralesya Mobil/motor listrik aja udah semua perusahaan minyak jg gk bener. BP dan Shell pro-Zionis Vivo punya Prabowo Pertamina ngebohongin konsumen. Mungkin yg bener cuma Mobil Oil dan itu pun jarang dan kecil2 biasa tptnya.;negatif
0;@mycegils @kemgelapan Mobil esemka pernah kecelakaan pas uji coba dan abis itu entah gimana kayak dianggap gak layak produksi dan jgn lupa pelobi anti mobil listrik waktu itu kuat banget sampai bikin nama esemka jatuh;negatif
0;"@okinawa90s Klo dri perkiraanku jg ga cma karn itu. Dia mau nyoba memangkas beberapa PT besar di Indo spy investor dri negara asing bisa masuk &amp; menggantikan Perusahaan tersebut. Contohnya kasus pertalite ini ke depan bakal bisa menarik masyarakat untuk beralih ke pom asing &amp; mobil listrik";positif
0;@ackerkeiji listrik ni nnti nyambung ke penjualan mobil/motor listrik yg jorjoran dari cn itu jg... ;negatif
0;Hilirisasi nikel ggl perusahaan nikel mulai bangkrut krn mobil listrik mulai beralih ke LFP dan hidrogen sementara pasokan nikel over supply. Hilirisasi CPO gak jls arahnya jadi bancakan oligarki. Hilirisasi rumput laut gak jelas Yang berhasil hanya satu: HILIRISASI KEKUASAAN https://t.co/V2R5ifYyGD;negatif
0;Kalo punya uang lebih. Beli mobil listrik aja sih wkwkwkwk;positif
0;@tanyarlfes Diatas kertas Indonesia memang baik² saja secara ekonomi. Tapi jika turun langsung ke bawah akan mulai terasa. Efeknya itu memang saling terkait semua. Dari kasus korupsi penipuan startup wfh efisiensi pabrik/perumahan/asuransi/mobil listrik/perhotelan dll.;negatif
0;@madunsaid Pake mobil listrik ae dun. Gk perlu isi bensin.;positif
0;Temukan Mobil Listrik Asli Wuling Air EV Car AirEV Pikachu Dealer Sales Kuning seharga Rp20.999.900. Dapatkan sekarang juga di Shopee! https://t.co/UUxYTWlgIP;netral
5;@txtdrbekasi jangan cuma jalanan doang dong. noh kabel listrik ngeri bgt pda rendah rendah gua pernah keselepet kabel listrik yang GEDE karena nyangkut truk depan. untung posisinya lg bawa mobil gimana kalo bawa motor? siapa yang mau tanggung jawab? itu jg belum tentu masih idup;negatif
0;Merek China Lain Fokus ke Mobil Listrik Ini Alasan Jetour Main di Mobil Bensin https://t.co/pVeNLfa4d4;netral
0;manifesting mobil listrik;positif
0;Emang harusnya gw gencarkan propaganda ganti mobil listrik gw suka banget sama binguo pink ini mau gw kasih nama bonggu soalnya kalo ganti ini https://t.co/NM2KQoyU0d;positif
